# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	284495	284947	+	WP_011899847.1	WP_011899847.1		hypothetical protein		5055800	PARS_RS01675	453	150	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	284947	285498	+						5056267	PARS_RS01680	552		old_locus_tag=Pars_0329
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	284947	285498	+	WP_011899848.1	WP_011899848.1		PIN domain-containing protein		5056267	PARS_RS01680	552	183	
gene	pseudogene	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	285842	286209	+						5054078	PARS_RS01685	368		pseudo;old_locus_tag=Pars_0330
CDS	without_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	285842	286209	+				hypothetical protein		5054078	PARS_RS01685	368		pseudo
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	286661	286756	+						71067917	PARS_RS12695	96		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	286661	286756	+	WP_241428775.1	WP_241428775.1		DUF2283 domain-containing protein		71067917	PARS_RS12695	96	31	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	286769	286924	+						63023325	PARS_RS12610	156		old_locus_tag=Pars_0332
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	286769	286924	+	WP_011899851.1	WP_011899851.1		DUF2283 domain-containing protein		63023325	PARS_RS12610	156	51	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	286953	287963	+						5055939	PARS_RS01700	1011		old_locus_tag=Pars_0333
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	286953	287963	+	WP_011899852.1	WP_011899852.1		ATP-binding protein		5055939	PARS_RS01700	1011	336	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	288009	288557	+						5054803	PARS_RS01705	549		old_locus_tag=Pars_0334
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	288009	288557	+	WP_128622134.1	WP_128622134.1		PaREP1 family protein		5054803	PARS_RS01705	549	182	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	289096	289386	+						5056166	PARS_RS01715	291		old_locus_tag=Pars_0335
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	289096	289386	+	WP_128867357.1	WP_128867357.1		hypothetical protein		5056166	PARS_RS01715	291	96	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	289881	290885	+						5055625	PARS_RS01720	1005		old_locus_tag=Pars_0336
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	289881	290885	+	WP_011899855.1	WP_011899855.1		ATP-binding protein		5055625	PARS_RS01720	1005	334	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	291019	292365	+						5056113	PARS_RS01725	1347		old_locus_tag=Pars_0337
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	291019	292365	+	WP_011899856.1	WP_011899856.1		hypothetical protein		5056113	PARS_RS01725	1347	448	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	292422	292955	-						5056385	PARS_RS01730	534		old_locus_tag=Pars_0338
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	292422	292955	-	WP_128622136.1	WP_128622136.1		DUF1616 domain-containing protein		5056385	PARS_RS01730	534	177	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	293033	293809	+						5054203	PARS_RS01735	777		old_locus_tag=Pars_0339
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	293033	293809	+	WP_011899858.1	WP_011899858.1		DUF1616 domain-containing protein		5054203	PARS_RS01735	777	258	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	293852	294751	+						5054290	PARS_RS01740	900		old_locus_tag=Pars_0340
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	293852	294751	+	WP_011899859.1	WP_011899859.1		NAD-dependent epimerase/dehydratase family protein		5054290	PARS_RS01740	900	299	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	294772	295680	+						5055534	PARS_RS01745	909		old_locus_tag=Pars_0341
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	294772	295680	+	WP_011899860.1	WP_011899860.1		glycosyltransferase family 2 protein		5055534	PARS_RS01745	909	302	
gene	pseudogene	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	295881	296382	+						5054658	PARS_RS01750	502		partial;pseudo;old_locus_tag=Pars_0342
CDS	without_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	295881	296382	+				PaREP1 family protein		5054658	PARS_RS01750	502		partial;pseudo
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	296501	296656	-						44139555	PARS_RS12290	156		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	296501	296656	-	WP_164905909.1	WP_164905909.1		hypothetical protein		44139555	PARS_RS12290	156	51	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	297252	297470	-						5055016	PARS_RS01755	219		old_locus_tag=Pars_0343
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	297252	297470	-	WP_011899861.1	WP_011899861.1		ribbon-helix-helix protein, CopG family		5055016	PARS_RS01755	219	72	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	297553	298806	+						5054404	PARS_RS01760	1254		old_locus_tag=Pars_0344
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	297553	298806	+	WP_011899862.1	WP_011899862.1		alkaline phosphatase family protein		5054404	PARS_RS01760	1254	417	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	298803	299396	+					cysC	5055219	PARS_RS01765	594		old_locus_tag=Pars_0345
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	298803	299396	+	WP_011899863.1	WP_011899863.1		adenylyl-sulfate kinase	cysC	5055219	PARS_RS01765	594	197	
gene	pseudogene	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	299341	299607	+						38938004	PARS_RS01770	267		partial;pseudo
CDS	without_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	299341	299607	+				sulfate adenylyltransferase		38938004	PARS_RS01770	267		partial;pseudo
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	299726	299959	+						5055783	PARS_RS01775	234		old_locus_tag=Pars_0348
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	299726	299959	+	WP_011899864.1	WP_011899864.1		hypothetical protein		5055783	PARS_RS01775	234	77	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	300010	300165	+						44139556	PARS_RS12295	156		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	300010	300165	+	WP_164905910.1	WP_164905910.1		hypothetical protein		44139556	PARS_RS12295	156	51	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	300162	300692	+						5054206	PARS_RS01780	531		old_locus_tag=Pars_0349
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	300162	300692	+	WP_011899865.1	WP_011899865.1		sulfite exporter TauE/SafE family protein		5054206	PARS_RS01780	531	176	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	301199	301366	+						44139557	PARS_RS12300	168		old_locus_tag=Pars_0350
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	301199	301366	+	WP_011899866.1	WP_011899866.1		hypothetical protein		44139557	PARS_RS12300	168	55	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	301359	302618	+						5054714	PARS_RS01785	1260		old_locus_tag=Pars_0351
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	301359	302618	+	WP_011899867.1	WP_011899867.1		sulfatase-like hydrolase/transferase		5054714	PARS_RS01785	1260	419	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	302638	302901	+						5054705	PARS_RS01790	264		old_locus_tag=Pars_0352
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	302638	302901	+	WP_128867358.1	WP_128867358.1		NTP transferase domain-containing protein		5054705	PARS_RS01790	264	87	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	302844	303341	+					rfbC	5055784	PARS_RS01795	498		old_locus_tag=Pars_0353
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	302844	303341	+	WP_011899868.1	WP_011899868.1		dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC	5055784	PARS_RS01795	498	165	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	303587	304189	-						5055484	PARS_RS01805	603		old_locus_tag=Pars_0354
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	303587	304189	-	WP_128867359.1	WP_128867359.1		hypothetical protein		5055484	PARS_RS01805	603	200	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	304828	305193	-						5056271	PARS_RS01810	366		old_locus_tag=Pars_0355
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	304828	305193	-	WP_241428776.1	WP_241428776.1		hypothetical protein		5056271	PARS_RS01810	366	121	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	305177	305449	-						38938057	PARS_RS12045	273		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	305177	305449	-	WP_164905912.1	WP_164905912.1		glycosyltransferase		38938057	PARS_RS12045	273	90	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	305868	307055	-						5055782	PARS_RS01815	1188		old_locus_tag=Pars_0356
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	305868	307055	-	WP_011899870.1	WP_011899870.1		glycosyltransferase family 4 protein		5055782	PARS_RS01815	1188	395	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	307117	308316	-						5054856	PARS_RS01820	1200		old_locus_tag=Pars_0357
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	307117	308316	-	WP_128622141.1	WP_128622141.1		glycosyltransferase family 4 protein		5054856	PARS_RS01820	1200	399	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	308325	309152	-						5056159	PARS_RS01825	828		old_locus_tag=Pars_0358
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	308325	309152	-	WP_011899872.1	WP_011899872.1		glycosyltransferase family 2 protein		5056159	PARS_RS01825	828	275	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	310079	310408	+						38938058	PARS_RS12050	330		old_locus_tag=Pars_0360
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	310079	310408	+	WP_128867361.1	WP_128867361.1		hypothetical protein		38938058	PARS_RS12050	330	109	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	311458	312522	-						5054869	PARS_RS01835	1065		old_locus_tag=Pars_0361
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	311458	312522	-	WP_011899874.1	WP_011899874.1		glycosyltransferase family 4 protein		5054869	PARS_RS01835	1065	354	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	312632	313726	-						5056306	PARS_RS01840	1095		old_locus_tag=Pars_0362
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	312632	313726	-	WP_011899875.1	WP_011899875.1		glycosyltransferase family 2 protein		5056306	PARS_RS01840	1095	364	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	313884	314432	-						5056149	PARS_RS01845	549		old_locus_tag=Pars_0363
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	313884	314432	-	WP_128622134.1	WP_128622134.1		PaREP1 family protein		5056149	PARS_RS01845	549	182	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	314595	315629	-						5055964	PARS_RS01850	1035		old_locus_tag=Pars_0364
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	314595	315629	-	WP_011899876.1	WP_011899876.1		hypothetical protein		5055964	PARS_RS01850	1035	344	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	315642	316175	-						5054535	PARS_RS01855	534		old_locus_tag=Pars_0365
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	315642	316175	-	WP_128622143.1	WP_128622143.1		hypothetical protein		5054535	PARS_RS01855	534	177	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	316430	316789	-						5054449	PARS_RS01860	360		old_locus_tag=Pars_0366
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	316430	316789	-	WP_011899878.1	WP_011899878.1		hypothetical protein		5054449	PARS_RS01860	360	119	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	316966	317169	+						38938059	PARS_RS12055	204		old_locus_tag=Pars_0367
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	316966	317169	+	WP_128867362.1	WP_128867362.1		hypothetical protein		38938059	PARS_RS12055	204	67	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	317412	317831	+						38938060	PARS_RS12060	420		old_locus_tag=Pars_0368
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	317412	317831	+	WP_011899880.1	WP_011899880.1		hypothetical protein		38938060	PARS_RS12060	420	139	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	318044	318592	-						5056067	PARS_RS01865	549		old_locus_tag=Pars_0369
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	318044	318592	-	WP_011899881.1	WP_011899881.1		PaREP1 family protein		5056067	PARS_RS01865	549	182	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	318880	319116	+						5056015	PARS_RS01870	237		old_locus_tag=Pars_0370
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	318880	319116	+	WP_241428777.1	WP_241428777.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein		5056015	PARS_RS01870	237	78	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	319085	319561	+						5055690	PARS_RS01875	477		old_locus_tag=Pars_0371
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	319085	319561	+	WP_206597797.1	WP_206597797.1		PIN domain-containing protein		5055690	PARS_RS01875	477	158	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	319680	320243	-						5055582	PARS_RS01880	564		old_locus_tag=Pars_0372
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	319680	320243	-	WP_011899884.1	WP_011899884.1		PaREP1 family protein		5055582	PARS_RS01880	564	187	
gene	pseudogene	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	320280	321288	-						5055261	PARS_RS01885	1009		pseudo;old_locus_tag=Pars_0373
CDS	without_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	320280	321288	-				ATP-binding protein		5055261	PARS_RS01885	1009		pseudo
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	322265	322444	+						5054844	PARS_RS12700	180		old_locus_tag=Pars_0374
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	322265	322444	+	WP_181953546.1	WP_181953546.1		hypothetical protein		5054844	PARS_RS12700	180	59	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	322717	322911	-						38938007	PARS_RS01900	195		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	322717	322911	-	WP_128867366.1	WP_128867366.1		hypothetical protein		38938007	PARS_RS01900	195	64	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	323340	324626	+						5055058	PARS_RS01910	1287		old_locus_tag=Pars_0375
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	323340	324626	+	WP_011899886.1	WP_011899886.1		FAD-dependent oxidoreductase		5055058	PARS_RS01910	1287	428	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	324965	325828	+						5054501	PARS_RS01915	864		old_locus_tag=Pars_0376
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	324965	325828	+	WP_241428778.1	WP_241428778.1		glycosyltransferase		5054501	PARS_RS01915	864	287	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	325809	326987	-						5054259	PARS_RS01920	1179		old_locus_tag=Pars_0377
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	325809	326987	-	WP_011899888.1	WP_011899888.1		glycosyltransferase		5054259	PARS_RS01920	1179	392	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	326984	327454	-						71067918	PARS_RS12705	471		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	326984	327454	-	WP_241428833.1	WP_241428833.1		glycosyltransferase		71067918	PARS_RS12705	471	156	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	327468	328154	-						71067919	PARS_RS12710	687		
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	327468	328154	-	WP_241428779.1	WP_241428779.1		hypothetical protein		71067919	PARS_RS12710	687	228	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	328279	329235	+						5054461	PARS_RS01930	957		old_locus_tag=Pars_0380
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	328279	329235	+	WP_128622148.1	WP_128622148.1		glycosyltransferase		5054461	PARS_RS01930	957	318	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	329288	330523	+						5055192	PARS_RS01935	1236		old_locus_tag=Pars_0381
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	329288	330523	+	WP_011899890.1	WP_011899890.1		glycosyltransferase		5055192	PARS_RS01935	1236	411	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	330915	332624	+						5055475	PARS_RS01940	1710		old_locus_tag=Pars_0382
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	330915	332624	+	WP_011899891.1	WP_011899891.1		S9 family peptidase		5055475	PARS_RS01940	1710	569	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	332732	333802	+						5056184	PARS_RS01945	1071		old_locus_tag=Pars_0383
CDS	with_protein	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	332732	333802	+	WP_128622341.1	WP_128622341.1		TIGR04084 family radical SAM/SPASM domain-containing protein		5056184	PARS_RS01945	1071	356	
gene	protein_coding	GCF_000016385.1	Primary Assembly	chromosome		NC_009376.1	333848	334933	+						5056333	PARS_RS01950	1086		old_locus_tag=Pars_0384
