# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	782751	783824	-	WP_011007875.1	WP_011007875.1		ABC transporter ATP-binding protein		1465641	PAE_RS04315	1074	357	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	783821	784654	-						1465642	PAE_RS04320	834		old_locus_tag=PAE1322
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	783821	784654	-	WP_011007876.1	WP_011007876.1		carbohydrate ABC transporter permease		1465642	PAE_RS04320	834	277	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	784651	785475	-						1465643	PAE_RS04325	825		old_locus_tag=PAE1323
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	784651	785475	-	WP_226976174.1	WP_226976174.1		sugar ABC transporter permease		1465643	PAE_RS04325	825	274	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	785526	786839	-						1465644	PAE_RS04330	1314		old_locus_tag=PAE1324
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	785526	786839	-	WP_011007878.1	WP_011007878.1		ABC transporter substrate-binding protein		1465644	PAE_RS04330	1314	437	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	787474	788154	+						1465647	PAE_RS04335	681		old_locus_tag=PAE1327
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	787474	788154	+	WP_011007881.1	WP_011007881.1		uracil-DNA glycosylase		1465647	PAE_RS04335	681	226	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	788151	788990	+						1465648	PAE_RS04340	840		old_locus_tag=PAE1328
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	788151	788990	+	WP_011007882.1	WP_011007882.1		DMT family transporter		1465648	PAE_RS04340	840	279	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	789004	789447	+						1465649	PAE_RS04345	444		old_locus_tag=PAE1329
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	789004	789447	+	WP_011007883.1	WP_011007883.1		PaaI family thioesterase		1465649	PAE_RS04345	444	147	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	789456	791075	+					cimA	1465650	PAE_RS04350	1620		old_locus_tag=PAE1330
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	789456	791075	+	WP_128867266.1	WP_128867266.1		citramalate synthase	cimA	1465650	PAE_RS04350	1620	539	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	791086	792498	-						1465651	PAE_RS04355	1413		old_locus_tag=PAE1331
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	791086	792498	-	WP_011007885.1	WP_011007885.1		(Fe-S)-binding protein		1465651	PAE_RS04355	1413	470	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	792839	793267	-						1465652	PAE_RS04360	429		old_locus_tag=PAE1332
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	792839	793267	-	WP_011007886.1	WP_011007886.1		copper chaperone PCu(A)C		1465652	PAE_RS04360	429	142	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	793267	794103	-					cyoE	1465653	PAE_RS04365	837		old_locus_tag=PAE1333
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	793267	794103	-	WP_011007887.1	WP_011007887.1		heme o synthase	cyoE	1465653	PAE_RS04365	837	278	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	794139	794672	-						1465654	PAE_RS04370	534		old_locus_tag=PAE1334
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	794139	794672	-	WP_011007888.1	WP_011007888.1		hypothetical protein		1465654	PAE_RS04370	534	177	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	794632	794826	-						1465655	PAE_RS04375	195		old_locus_tag=PAE1336
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	794632	794826	-	WP_011007889.1	WP_011007889.1		hypothetical protein		1465655	PAE_RS04375	195	64	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	794823	797228	-						1465656	PAE_RS04380	2406		old_locus_tag=PAE1337
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	794823	797228	-	WP_128867198.1	WP_128867198.1		cbb3-type cytochrome c oxidase subunit I		1465656	PAE_RS04380	2406	801	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	797225	797674	-						1465657	PAE_RS04385	450		old_locus_tag=PAE1338
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	797225	797674	-	WP_011007891.1	WP_011007891.1		cytochrome c oxidase subunit II		1465657	PAE_RS04385	450	149	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	797661	797900	-						1465658	PAE_RS04390	240		old_locus_tag=PAE1340
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	797661	797900	-	WP_011007892.1	WP_011007892.1		hypothetical protein		1465658	PAE_RS04390	240	79	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	798072	798929	+						1465659	PAE_RS04395	858		old_locus_tag=PAE1344
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	798072	798929	+	WP_011007893.1	WP_011007893.1		hypothetical protein		1465659	PAE_RS04395	858	285	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	798929	800872	+						1465660	PAE_RS04400	1944		old_locus_tag=PAE1345
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	798929	800872	+	WP_011007894.1	WP_011007894.1		hypothetical protein		1465660	PAE_RS04400	1944	647	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	800971	801540	+						1465661	PAE_RS04405	570		old_locus_tag=PAE1347
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	800971	801540	+	WP_128867199.1	WP_128867199.1		cytochrome C		1465661	PAE_RS04405	570	189	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	801542	802102	+						1465662	PAE_RS04410	561		old_locus_tag=PAE1349
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	801542	802102	+	WP_011007896.1	WP_011007896.1		ubiquinol-cytochrome c reductase iron-sulfur subunit		1465662	PAE_RS04410	561	186	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	802099	803340	+						1465663	PAE_RS04415	1242		old_locus_tag=PAE1350
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	802099	803340	+	WP_011007897.1	WP_011007897.1		cytochrome bc complex cytochrome b subunit		1465663	PAE_RS04415	1242	413	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	803343	803672	+						1465664	PAE_RS04420	330		old_locus_tag=PAE1351
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	803343	803672	+	WP_011007898.1	WP_011007898.1		hypothetical protein		1465664	PAE_RS04420	330	109	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	803665	803922	+						1465665	PAE_RS04425	258		old_locus_tag=PAE1352
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	803665	803922	+	WP_011007899.1	WP_011007899.1		hypothetical protein		1465665	PAE_RS04425	258	85	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	804104	804229	+						38937953	PAE_RS12770	126		
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	804104	804229	+	WP_116421198.1	WP_116421198.1		cytochrome c oxidase subunit 2A		38937953	PAE_RS12770	126	41	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	804233	804709	+						1465666	PAE_RS04430	477		old_locus_tag=PAE1355
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	804233	804709	+	WP_011007900.1	WP_011007900.1		cytochrome c oxidase subunit II		1465666	PAE_RS04430	477	158	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	804755	806428	+						1465667	PAE_RS04435	1674		old_locus_tag=PAE1357
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	804755	806428	+	WP_011007901.1	WP_011007901.1		b(o/a)3-type cytochrome-c oxidase subunit 1		1465667	PAE_RS04435	1674	557	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	806460	807083	+						1465668	PAE_RS04440	624		old_locus_tag=PAE1358
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	806460	807083	+	WP_011007902.1	WP_011007902.1		SCO family protein		1465668	PAE_RS04440	624	207	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	807083	807448	+						1465669	PAE_RS04445	366		old_locus_tag=PAE1359
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	807083	807448	+	WP_011007903.1	WP_011007903.1		hypothetical protein		1465669	PAE_RS04445	366	121	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	807518	808201	+						1465670	PAE_RS04450	684		old_locus_tag=PAE1360
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	807518	808201	+	WP_011007904.1	WP_011007904.1		nitrous oxide reductase accessory protein NosL		1465670	PAE_RS04450	684	227	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	808204	808818	+						1465671	PAE_RS04455	615		old_locus_tag=PAE1361
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	808204	808818	+	WP_011007905.1	WP_011007905.1		hypothetical protein		1465671	PAE_RS04455	615	204	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	808772	809926	+						1465672	PAE_RS04460	1155		old_locus_tag=PAE1362
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	808772	809926	+	WP_011007906.1	WP_011007906.1		nitrous oxide reductase family maturation protein NosD		1465672	PAE_RS04460	1155	384	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	809911	810570	+						1465673	PAE_RS04465	660		old_locus_tag=PAE1363
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	809911	810570	+	WP_011007907.1	WP_011007907.1		ATP-binding cassette domain-containing protein		1465673	PAE_RS04465	660	219	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	810560	811306	+						1465674	PAE_RS04470	747		old_locus_tag=PAE1364
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	810560	811306	+	WP_011007908.1	WP_011007908.1		hypothetical protein		1465674	PAE_RS04470	747	248	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	811303	811650	+						1465675	PAE_RS04475	348		old_locus_tag=PAE1365
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	811303	811650	+	WP_011007909.1	WP_011007909.1		hypothetical protein		1465675	PAE_RS04475	348	115	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	811790	812236	+						1465676	PAE_RS04480	447		old_locus_tag=PAE1366
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	811790	812236	+	WP_011007910.1	WP_011007910.1		TrmB family transcriptional regulator		1465676	PAE_RS04480	447	148	
gene	pseudogene	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	812240	813054	+						1465677	PAE_RS04485	815		pseudo;old_locus_tag=PAE1367
CDS	without_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	812240	813054	+				DMT family transporter		1465677	PAE_RS04485	815		pseudo
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	813080	813883	+						1465679	PAE_RS04490	804		old_locus_tag=PAE1369
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	813080	813883	+	WP_011007913.1	WP_011007913.1		ABC transporter substrate-binding protein		1465679	PAE_RS04490	804	267	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	814072	816438	+						1465680	PAE_RS04495	2367		old_locus_tag=PAE1371
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	814072	816438	+	WP_011007914.1	WP_011007914.1		tRNA(Met) cytidine acetyltransferase TmcA		1465680	PAE_RS04495	2367	788	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	816378	817262	-						1465681	PAE_RS04500	885		old_locus_tag=PAE1372
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	816378	817262	-	WP_011007915.1	WP_011007915.1		DMT family transporter		1465681	PAE_RS04500	885	294	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	817263	817667	-						1465682	PAE_RS04505	405		old_locus_tag=PAE1373
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	817263	817667	-	WP_011007916.1	WP_011007916.1		translation initiation factor IF-2 subunit beta		1465682	PAE_RS04505	405	134	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	817701	818249	-						1465683	PAE_RS04510	549		old_locus_tag=PAE1375
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	817701	818249	-	WP_011007917.1	WP_011007917.1		Zn-ribbon domain-containing OB-fold protein		1465683	PAE_RS04510	549	182	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	818251	819429	-						1465684	PAE_RS04515	1179		old_locus_tag=PAE1377
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	818251	819429	-	WP_011007918.1	WP_011007918.1		thiolase domain-containing protein		1465684	PAE_RS04515	1179	392	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	819483	820715	-						1465685	PAE_RS04520	1233		old_locus_tag=PAE1378
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	819483	820715	-	WP_011007919.1	WP_011007919.1		acyl-CoA dehydrogenase family protein		1465685	PAE_RS04520	1233	410	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	820820	822553	+						1465686	PAE_RS04525	1734		old_locus_tag=PAE1379
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	820820	822553	+	WP_011007920.1	WP_011007920.1		long-chain fatty acid--CoA ligase		1465686	PAE_RS04525	1734	577	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	822576	823520	+						1465687	PAE_RS04530	945		old_locus_tag=PAE1381
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	822576	823520	+	WP_011007921.1	WP_011007921.1		aldo/keto reductase		1465687	PAE_RS04530	945	314	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	823575	825563	+						1465688	PAE_RS04535	1989		old_locus_tag=PAE1383
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	823575	825563	+	WP_011007922.1	WP_011007922.1		3-hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase family protein		1465688	PAE_RS04535	1989	662	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	825595	826683	+						1465689	PAE_RS04540	1089		old_locus_tag=PAE1385
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	825595	826683	+	WP_011007923.1	WP_011007923.1		M42 family metallopeptidase		1465689	PAE_RS04540	1089	362	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	826684	827292	-						1465690	PAE_RS04545	609		old_locus_tag=PAE1386
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	826684	827292	-	WP_011007924.1	WP_011007924.1		phosphate uptake regulator PhoU		1465690	PAE_RS04545	609	202	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	827373	827864	-						1465691	PAE_RS04550	492		old_locus_tag=PAE1387
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	827373	827864	-	WP_011007925.1	WP_011007925.1		PaREP1 family protein		1465691	PAE_RS04550	492	163	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	827896	828600	-						1465692	PAE_RS04555	705		old_locus_tag=PAE1388
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	827896	828600	-	WP_011007926.1	WP_011007926.1		ABC transporter ATP-binding protein		1465692	PAE_RS04555	705	234	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	828591	829319	-						1465693	PAE_RS04560	729		old_locus_tag=PAE1389
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	828591	829319	-	WP_128621441.1	WP_128621441.1		ABC transporter ATP-binding protein		1465693	PAE_RS04560	729	242	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	829316	830278	-						1465694	PAE_RS04565	963		old_locus_tag=PAE1390
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	829316	830278	-	WP_011007928.1	WP_011007928.1		branched-chain amino acid ABC transporter permease		1465694	PAE_RS04565	963	320	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	830275	831147	-						1465695	PAE_RS04570	873		old_locus_tag=PAE1391
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	830275	831147	-	WP_011007929.1	WP_011007929.1		branched-chain amino acid ABC transporter permease		1465695	PAE_RS04570	873	290	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	831147	832565	-						1465696	PAE_RS04575	1419		old_locus_tag=PAE1392
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	831147	832565	-	WP_011007930.1	WP_011007930.1		amino acid ABC transporter substrate-binding protein		1465696	PAE_RS04575	1419	472	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	832687	833439	-						1465697	PAE_RS04580	753		old_locus_tag=PAE1393
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	832687	833439	-	WP_011007931.1	WP_011007931.1		ATP-binding cassette domain-containing protein		1465697	PAE_RS04580	753	250	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	833478	834395	-						1465698	PAE_RS04585	918		old_locus_tag=PAE1395
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	833478	834395	-	WP_011007932.1	WP_011007932.1		phosphate ABC transporter permease PstA		1465698	PAE_RS04585	918	305	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	834392	835330	-					pstC	1465699	PAE_RS04590	939		old_locus_tag=PAE1396
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	834392	835330	-	WP_011007933.1	WP_011007933.1		phosphate ABC transporter permease subunit PstC	pstC	1465699	PAE_RS04590	939	312	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	835353	836585	-					pstS	1465700	PAE_RS04595	1233		old_locus_tag=PAE1397
CDS	with_protein	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	835353	836585	-	WP_011007934.1	WP_011007934.1		phosphate ABC transporter substrate-binding protein PstS	pstS	1465700	PAE_RS04595	1233	410	
gene	protein_coding	GCF_000007225.1	Primary Assembly	chromosome		NC_003364.1	836731	837567	+						1465701	PAE_RS04600	837		old_locus_tag=PAE1399
