# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	492191	492370	+						11594831	P186_RS02630	180		old_locus_tag=P186_0565
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	492191	492370	+	WP_148682649.1	WP_148682649.1		hypothetical protein		11594831	P186_RS02630	180	59	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	492427	493575	+					sucC	11594832	P186_RS02635	1149		old_locus_tag=P186_0566
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	492427	493575	+	WP_014287846.1	WP_014287846.1		ADP-forming succinate--CoA ligase subunit beta	sucC	11594832	P186_RS02635	1149	382	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	493572	494453	+					sucD	11594833	P186_RS02640	882		old_locus_tag=P186_0567
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	493572	494453	+	WP_014287847.1	WP_014287847.1		succinate--CoA ligase subunit alpha	sucD	11594833	P186_RS02640	882	293	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	494453	494698	+						41584060	P186_RS02645	246		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	494453	494698	+	WP_148682650.1	WP_148682650.1		hypothetical protein		41584060	P186_RS02645	246	81	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	494753	495952	+						11594834	P186_RS02650	1200		old_locus_tag=P186_0568
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	494753	495952	+	WP_148682651.1	WP_148682651.1		PLP-dependent aminotransferase family protein		11594834	P186_RS02650	1200	399	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	495949	497160	+					ilvA	11594835	P186_RS02655	1212		old_locus_tag=P186_0569
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	495949	497160	+	WP_014287849.1	WP_014287849.1		threonine ammonia-lyase	ilvA	11594835	P186_RS02655	1212	403	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	497191	497907	+					alaXM	11594836	P186_RS02660	717		old_locus_tag=P186_0570
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	497191	497907	+	WP_014287850.1	WP_014287850.1		alanyl-tRNA editing protein AlaXM	alaXM	11594836	P186_RS02660	717	238	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	497907	499439	+						11594837	P186_RS02665	1533		old_locus_tag=P186_0571
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	497907	499439	+	WP_014287851.1	WP_014287851.1		cation:proton antiporter		11594837	P186_RS02665	1533	510	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	499379	499726	-						41584061	P186_RS02670	348		
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	499379	499726	-	WP_148682652.1	WP_148682652.1		hypothetical protein		41584061	P186_RS02670	348	115	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	499826	500236	+						43500874	P186_RS13745	411		old_locus_tag=P186_0572
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	499826	500236	+	WP_158307121.1	WP_158307121.1		hypothetical protein		43500874	P186_RS13745	411	136	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	500209	500487	+						43500875	P186_RS13750	279		old_locus_tag=P186_0573
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	500209	500487	+	WP_014287853.1	WP_014287853.1		hypothetical protein		43500875	P186_RS13750	279	92	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	500687	501187	+						43500876	P186_RS13755	501		old_locus_tag=P186_0574
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	500687	501187	+	WP_014287854.1	WP_014287854.1		zinc ribbon domain-containing protein		43500876	P186_RS13755	501	166	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	501274	502245	+						11594841	P186_RS02680	972		old_locus_tag=P186_0575
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	501274	502245	+	WP_014287855.1	WP_014287855.1		hypothetical protein		11594841	P186_RS02680	972	323	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	502337	502543	+						11594842	P186_RS02685	207		old_locus_tag=P186_0576
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	502337	502543	+	WP_014287856.1	WP_014287856.1		hypothetical protein		11594842	P186_RS02685	207	68	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	502597	503433	-						11594843	P186_RS02690	837		old_locus_tag=P186_0577
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	502597	503433	-	WP_014287857.1	WP_014287857.1		HD domain-containing protein		11594843	P186_RS02690	837	278	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	503492	503803	+						11594844	P186_RS02695	312		old_locus_tag=P186_0578
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	503492	503803	+	WP_014287858.1	WP_014287858.1		divalent-cation tolerance protein CutA		11594844	P186_RS02695	312	103	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	503796	505031	+						11594845	P186_RS02700	1236		old_locus_tag=P186_0579
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	503796	505031	+	WP_014287859.1	WP_014287859.1		2,3-bisphosphoglycerate-independent phosphoglycerate mutase		11594845	P186_RS02700	1236	411	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	505028	505324	+						11594846	P186_RS02705	297		old_locus_tag=P186_0580
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	505028	505324	+	WP_014287860.1	WP_014287860.1		hypothetical protein		11594846	P186_RS02705	297	98	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	505280	505900	-						11594847	P186_RS02710	621		old_locus_tag=P186_0581
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	505280	505900	-	WP_014287861.1	WP_014287861.1		DUF115 domain-containing protein		11594847	P186_RS02710	621	206	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	505890	507041	-						11594848	P186_RS02715	1152		old_locus_tag=P186_0582
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	505890	507041	-	WP_014287862.1	WP_014287862.1		MFS transporter		11594848	P186_RS02715	1152	383	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	507098	507856	-						11594849	P186_RS02720	759		old_locus_tag=P186_0583
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	507098	507856	-	WP_014287863.1	WP_014287863.1		D-tyrosyl-tRNA(Tyr) deacylase		11594849	P186_RS02720	759	252	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	507869	508837	-						11594850	P186_RS02725	969		old_locus_tag=P186_0584
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	507869	508837	-	WP_014287864.1	WP_014287864.1		alcohol dehydrogenase catalytic domain-containing protein		11594850	P186_RS02725	969	322	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	508834	510474	-						11594851	P186_RS02730	1641		old_locus_tag=P186_0585
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	508834	510474	-	WP_014287865.1	WP_014287865.1		long-chain-fatty-acid--CoA ligase		11594851	P186_RS02730	1641	546	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	510561	511760	+						11594852	P186_RS02735	1200		old_locus_tag=P186_0586
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	510561	511760	+	WP_014287866.1	WP_014287866.1		M20 family metallopeptidase		11594852	P186_RS02735	1200	399	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	511757	512584	-						11594853	P186_RS02740	828		old_locus_tag=P186_0587
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	511757	512584	-	WP_014287867.1	WP_014287867.1		SagB/ThcOx family dehydrogenase		11594853	P186_RS02740	828	275	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	512589	512915	+						11594854	P186_RS02745	327		old_locus_tag=P186_0588
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	512589	512915	+	WP_014287868.1	WP_014287868.1		hypothetical protein		11594854	P186_RS02745	327	108	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	512919	513599	+						11594855	P186_RS02750	681		old_locus_tag=P186_0589
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	512919	513599	+	WP_014287869.1	WP_014287869.1		class I SAM-dependent methyltransferase		11594855	P186_RS02750	681	226	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	513586	514551	-						11594856	P186_RS02755	966		old_locus_tag=P186_0590
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	513586	514551	-	WP_014287870.1	WP_014287870.1		hypothetical protein		11594856	P186_RS02755	966	321	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	514548	514850	-						11594857	P186_RS02760	303		old_locus_tag=P186_0591
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	514548	514850	-	WP_014287871.1	WP_014287871.1		hypothetical protein		11594857	P186_RS02760	303	100	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	514905	515540	-						11594858	P186_RS02765	636		old_locus_tag=P186_0592
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	514905	515540	-	WP_014287872.1	WP_014287872.1		hypothetical protein		11594858	P186_RS02765	636	211	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	515540	515902	-						11594859	P186_RS02770	363		old_locus_tag=P186_0593
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	515540	515902	-	WP_148682653.1	WP_148682653.1		hypothetical protein		11594859	P186_RS02770	363	120	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	516297	516944	+						11594860	P186_RS02775	648		old_locus_tag=P186_0594
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	516297	516944	+	WP_014287874.1	WP_014287874.1		hypothetical protein		11594860	P186_RS02775	648	215	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	516909	517550	-						11594861	P186_RS02780	642		old_locus_tag=P186_0595
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	516909	517550	-	WP_014287875.1	WP_014287875.1		trimeric intracellular cation channel family protein		11594861	P186_RS02780	642	213	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	517529	517993	-						11594862	P186_RS02785	465		old_locus_tag=P186_0596
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	517529	517993	-	WP_014287876.1	WP_014287876.1		hypothetical protein		11594862	P186_RS02785	465	154	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	517986	518453	-						11594863	P186_RS02790	468		old_locus_tag=P186_0597
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	517986	518453	-	WP_014287877.1	WP_014287877.1		2'-5' RNA ligase family protein		11594863	P186_RS02790	468	155	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	518455	520224	-						11594864	P186_RS02795	1770		old_locus_tag=P186_0598
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	518455	520224	-	WP_148682654.1	WP_148682654.1		ribosome biogenesis/translation initiation ATPase RLI		11594864	P186_RS02795	1770	589	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	520365	521843	-					thiI	11594866	P186_RS02800	1479		old_locus_tag=P186_0600
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	520365	521843	-	WP_014287880.1	WP_014287880.1		tRNA 4-thiouridine(8) synthase ThiI	thiI	11594866	P186_RS02800	1479	492	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	521871	523325	-						11594867	P186_RS02805	1455		old_locus_tag=P186_0601
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	521871	523325	-	WP_014287881.1	WP_014287881.1		glycosyltransferase		11594867	P186_RS02805	1455	484	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	523356	525179	-						11594868	P186_RS02810	1824		old_locus_tag=P186_0602
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	523356	525179	-	WP_014287882.1	WP_014287882.1		aldehyde ferredoxin oxidoreductase family protein		11594868	P186_RS02810	1824	607	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	525294	526583	-						11594869	P186_RS02815	1290		old_locus_tag=P186_0603
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	525294	526583	-	WP_014287883.1	WP_014287883.1		PaRep2b protein		11594869	P186_RS02815	1290	429	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	526817	528193	+						11594870	P186_RS02820	1377		old_locus_tag=P186_0604
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	526817	528193	+	WP_014287884.1	WP_014287884.1		glycoside hydrolase family 57 protein		11594870	P186_RS02820	1377	458	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	528221	529672	+						11594871	P186_RS02825	1452		old_locus_tag=P186_0605
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	528221	529672	+	WP_014287885.1	WP_014287885.1		glycogen/starch synthase		11594871	P186_RS02825	1452	483	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	529713	530936	+						11594872	P186_RS02830	1224		old_locus_tag=P186_0606
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	529713	530936	+	WP_014287886.1	WP_014287886.1		NDP-sugar synthase		11594872	P186_RS02830	1224	407	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	530940	531734	-						11594873	P186_RS02835	795		old_locus_tag=P186_0607
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	530940	531734	-	WP_014287887.1	WP_014287887.1		hypothetical protein		11594873	P186_RS02835	795	264	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	531898	533280	-					secY	11594875	P186_RS02840	1383		old_locus_tag=P186_0609
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	531898	533280	-	WP_014287889.1	WP_014287889.1		preprotein translocase subunit SecY	secY	11594875	P186_RS02840	1383	460	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	533280	533750	-						11594876	P186_RS02845	471		old_locus_tag=P186_0610
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	533280	533750	-	WP_014287890.1	WP_014287890.1		50S ribosomal protein L15		11594876	P186_RS02845	471	156	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	533786	534676	-						11594877	P186_RS02850	891		old_locus_tag=P186_0611
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	533786	534676	-	WP_148683147.1	WP_148683147.1		ROK family protein		11594877	P186_RS02850	891	296	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	534794	536080	+						11594878	P186_RS02855	1287		old_locus_tag=P186_0612
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	534794	536080	+	WP_014287892.1	WP_014287892.1		Glu/Leu/Phe/Val dehydrogenase		11594878	P186_RS02855	1287	428	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	536189	536545	-						11594879	P186_RS02860	357		old_locus_tag=P186_0613
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	536189	536545	-	WP_014287893.1	WP_014287893.1		HEPN domain-containing protein		11594879	P186_RS02860	357	118	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	536545	538566	-						70362839	P186_RS14205	2022		old_locus_tag=P186_0614
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	536545	538566	-	WP_014287894.1	WP_014287894.1		alanine--glyoxylate aminotransferase family protein		70362839	P186_RS14205	2022	673	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	538581	538790	-						11594881	P186_RS02875	210		old_locus_tag=P186_0615
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	538581	538790	-	WP_014287895.1	WP_014287895.1		hypothetical protein		11594881	P186_RS02875	210	69	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	538876	539688	-						11594882	P186_RS02880	813		old_locus_tag=P186_0616
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	538876	539688	-	WP_014287896.1	WP_014287896.1		molybdenum cofactor guanylyltransferase		11594882	P186_RS02880	813	270	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	539717	542728	+						11594883	P186_RS02885	3012		old_locus_tag=P186_0617
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	539717	542728	+	WP_014287897.1	WP_014287897.1		pullulanase		11594883	P186_RS02885	3012	1003	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	542759	544138	+						11594884	P186_RS02890	1380		old_locus_tag=P186_0618
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	542759	544138	+	WP_014287898.1	WP_014287898.1		extracellular solute-binding protein		11594884	P186_RS02890	1380	459	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	544139	545062	+						11594885	P186_RS02895	924		old_locus_tag=P186_0619
CDS	with_protein	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	544139	545062	+	WP_014287899.1	WP_014287899.1		sugar ABC transporter permease		11594885	P186_RS02895	924	307	
gene	protein_coding	GCF_000234805.1	Primary Assembly	chromosome		NC_016645.1	545052	545858	+						11594886	P186_RS02900	807		old_locus_tag=P186_0620
